latitude,longitude,noise_level,temperature,is_verified
6.244247529574694,5.6322927805039615,31.027556218141797,26.055957589211427,0
6.244191476764056,5.632169865430829,63.131324515272695,25.584116591194725,1
6.290727403324495,5.6577355565859335,65.95809786023432,26.515312066866525,0
6.244133236281554,5.632220222669299,66.70930321359128,26.483264064910205,1
6.278715094160499,5.656841412819309,66.64636908160671,25.600250259086817,0
6.244160065811896,5.632246099414527,34.336705481664325,25.641718736969878,0
6.244098401455492,5.632251543120921,42.069694103572154,26.386895731215205,0
6.244165478260545,5.632254251351145,30.713436496012424,26.703314906284827,0
6.286193107105806,5.679557251577898,36.443294728575935,30.023242247008472,0
6.265105297909218,5.678550615900516,64.80225247441426,25.97576761317032,0
6.244066014084887,5.632399868187311,32.535718574496805,26.316678793486798,0
6.24414429493498,5.63215630166464,60.24278326802927,26.147508135952304,1
6.2441141063293415,5.632132230209391,64.17711960665311,25.603683066297492,1
6.259505823198222,5.661788242571924,36.7261649394824,31.866905459701876,0
6.244051108888374,5.632111421471681,65.82006962614645,26.284696684572868,1
6.265961991110516,5.66655006585484,66.6641822190917,26.062177943179716,0
6.264937123149434,5.642778099647147,33.016889163158595,31.190951463425503,0
6.263479206764634,5.647900047090713,64.31233074225099,25.593993975936424,0
6.244196205227738,5.632175197810633,67.4266626089865,26.4759887562115,1
6.2441391210524415,5.6320397394257435,24.240000171282297,25.54770840210058,0
6.243897948071703,5.6321905305807975,38.027047489659836,25.34611492759442,0
6.243915476902754,5.632167075196138,67.5181410886449,26.177752131655986,1
6.244064295107163,5.632329060042339,63.44780843382042,25.66818175664162,1
6.243981112921146,5.632244973164544,75.5848554595191,25.440646848673925,1
6.260659221535276,5.6632953523841945,41.072549452256624,28.78740119456253,0
6.2444335980578956,5.632178588776385,30.275891688877522,26.17972337923457,0
6.244168008027227,5.632225786352768,66.91677088575898,26.389255409344663,1
6.244032060935184,5.632231666445617,68.92390455996345,25.840206884588813,1
6.2709551508851575,5.6508964373494885,67.96934208994769,25.13677431451538,0
6.244083512451448,5.632263934350085,64.88408977236816,26.2941315665849,1
6.244282405505838,5.6323130095578815,60.164721967095225,25.44607451707806,1
6.244038637113806,5.6321266628821745,31.170185715077274,26.77356807167255,0
6.244038247629092,5.6322105937520455,31.383658103954346,26.457080349819496,0
6.244081609798073,5.632181955801245,60.26098311598267,26.81363050604972,1
6.244311607890687,5.632329273217352,30.817484676409318,25.720174755318105,0
6.244076369772871,5.632232330115725,30.75607483473348,25.626463257560754,0
6.2929851784541455,5.676339156072578,35.59808597571392,31.22499988727991,0
6.274676345957877,5.6478214573831815,33.33422740084758,32.09266705739093,0
6.257829055907536,5.6622144056099,60.692049432490606,25.318716485746034,0
6.29377551876402,5.656411355422659,66.2139492294431,26.062938937634833,0
6.260327418173763,5.650612910770809,67.12347720826895,26.495010069674144,0
6.280874576156441,5.653477721883865,67.02393715288177,26.093869254401397,0
6.24421880795578,5.632230922936677,61.283301864919906,25.963769123230993,1
6.274063908890884,5.67715832702174,64.76132082258978,25.390756130575937,0
6.244060275338172,5.632243386103211,62.42022470038812,25.817587047455998,1
6.289441506891197,5.666898797551212,42.535688485670526,30.311592689666256,0
6.256860794666655,5.673116977447177,63.00766058130458,26.11615126330869,0
6.24398905779558,5.632017991743301,64.58186057624641,25.70455594405712,1
6.2789222139922405,5.644854929136014,63.770443562930566,25.63422140822551,0
6.243869615377339,5.632022656492688,66.35954518080231,26.693707395886904,1
6.270137757370383,5.673009620248879,30.591799187662016,30.71629416775648,0
6.279843789306274,5.653611229947941,34.29518665591565,30.325149515979195,0
6.244271585899772,5.6322095650511725,58.74664062765983,24.983284299933974,1
6.276535478136809,5.678300947070397,32.0683457538612,32.47378247973198,0
6.244322423623743,5.632311228919104,39.80583021502338,25.463179509618097,0
6.243913352312207,5.632214964504527,66.77958087672035,25.69528317547671,1
6.244105868510788,5.632387334033359,64.12352869892375,26.408980137014733,1
6.243957817704645,5.632321136579964,67.11953879541561,26.613310522079274,1
6.244213926421202,5.63230489802198,54.37815841231016,25.727524344698637,1
6.244260019711569,5.632266013833726,65.74795035869401,25.485127934144447,1
6.2441482253784395,5.6324148501174784,64.31454779352514,25.60051280611712,1
6.283710777902664,5.670090599017457,65.57990844769584,26.727644091578263,0
6.276279008514849,5.681747755133266,63.09750521685208,26.24461397908419,0
6.244005662080051,5.632191625845344,57.0403957791693,25.671235440102222,1
6.2440849300601045,5.632186386027183,30.26938762870639,26.14952406758706,0
6.244201879830084,5.632003803669655,66.82393936836719,26.176849687400313,1
6.274297985907696,5.647921367055177,32.66739504822174,30.122699232987593,0
6.272341569276105,5.650949837245551,66.0923377731674,26.390019887754296,0
6.244057893714939,5.632076246262687,67.5510841322228,26.92828540241281,1
6.28220332000184,5.672034836036821,36.07410488836261,32.64025593645702,0
6.244139273826065,5.632289697937789,65.23936133922206,26.256937760287844,1
6.270898615530813,5.678480337505185,34.52168462945377,31.43099002374883,0
6.244050939675778,5.632231525209065,68.35531939230052,25.31547131883086,1
6.244141923858541,5.632140361689876,67.26931620896289,25.568528564364673,1
6.2711224786697075,5.645457823496998,65.68000646115004,26.5268538782244,0
6.244059494639491,5.632140792668531,70.00754861221486,26.791678857923667,1
6.244282086848838,5.63226642563236,73.08116970715078,26.345043986287656,1
6.2440415401034635,5.632181322196257,65.0324513024455,26.900224853686645,1
6.244034882459738,5.632133056198363,60.121082500389456,26.00084523865202,1
6.243952307120005,5.632152141615711,62.06785281236042,25.949495321854553,1
6.244133136527419,5.632259556352419,67.32998225119768,25.66184252652772,1
6.244199750534285,5.632199887172857,63.776105616461514,25.75943496876096,1
6.269401071324343,5.670033319362147,65.17225941371088,26.555095781325193,0
6.244121685690531,5.632241794015319,61.21811221360445,26.573268184204068,1
6.244145424975916,5.632078265968976,66.34224485181821,26.11455342798975,1
6.2440915617871795,5.632034286618827,36.92463527667911,25.668952331521968,0
6.244134382498336,5.632240316734527,70.02770840062107,26.21937981864084,1
6.244095863504031,5.632238453371562,70.3204157326138,26.519679114168,1
6.243897309196504,5.632125048359554,70.23790905861705,25.929341074845684,1
6.244049170967273,5.632240549200539,23.95295551360548,25.89921488843518,0
6.244175112068283,5.632254217751816,32.98197505714102,26.164311676698,0
6.2838752464061605,5.644464026984679,40.25663019512516,30.05534054807147,0
6.244071402776212,5.632151576605323,67.0936394421518,26.076656481794338,1
6.259764703236891,5.66579283875015,62.346979145511234,25.941332627600488,0
6.263459788528683,5.670471495491538,40.17656866741259,33.489021872160166,0
6.244207708671025,5.63200591057347,63.93079556002295,26.318028420008112,1
6.284845116685318,5.651877963896131,63.484563803448644,25.365864925788188,0
6.276880306390564,5.646266661150149,65.1265306168438,25.839502989338378,0
6.244062434958134,5.632230217067139,59.90526151366885,26.397372485095463,1
6.244177362845454,5.632260886266653,27.552218024632204,25.36315585935182,0
6.244157448501336,5.632245804760836,63.149180457137376,25.743851557907988,1
6.243874378960077,5.632141055886992,67.13922434958282,25.757868644278748,1
6.244068732950793,5.632126968582298,64.71035654322759,25.28511127066714,1
6.244154899900347,5.63209459107111,34.12934363382581,25.583031183331645,0
6.244109952149707,5.632163941506662,62.40797170441778,26.438607572193106,1
6.244147064966226,5.63224131266285,70.56086754021773,25.903344855381647,1
6.2440549323839685,5.632266039907953,58.48733855390756,25.609596253952844,1
6.244052680832583,5.6322995911635765,69.62475954575662,26.238818851527192,1
6.244038318076193,5.632227688296844,71.35300049208603,25.6874445866468,1
6.2921113183984145,5.660679795393418,29.740772530537516,32.777595291274956,0
6.288740927940698,5.655361053877038,31.248412489109135,32.235607342147084,0
6.24414293343582,5.63225540202564,61.62743532986009,25.344583233552747,1
6.2686969238137555,5.646709041756304,66.16287148316626,25.71634743748253,0
6.24427279649711,5.632335694167436,23.627750726539613,26.424052886160688,0
6.268372844663524,5.6607083237883336,64.10257106384178,25.235642647100292,0
6.244098450161218,5.632137625267525,25.54587540920233,26.05963165551177,0
6.244094797395938,5.632065449657549,32.6650659397521,26.075777453864156,0
6.244163661341872,5.632231208420598,64.05909921460982,25.64852783920629,1
6.2442150426590555,5.6324035679503055,61.8855048096697,26.21059459597649,1
6.257289985167154,5.655987778836745,32.05090910469899,31.620477209628046,0
6.261026887546381,5.674843314312988,63.80384768620308,26.095058640503222,0
6.244049801324947,5.632259758568058,27.10222869214279,26.748190417662,0
6.244158893227699,5.632286119446634,60.92628349982665,25.224262197488837,1
6.244228293595518,5.632112948599688,68.73344031299686,26.11811153592713,1
6.280169172971666,5.679261102023781,32.984420445000175,32.48167104293684,0
6.243896468351636,5.632327438007633,63.22419502814521,25.14658040042019,1
6.244242725748684,5.6320592378155965,37.334348962348415,25.518859083694018,0
6.278669229624322,5.646247222210411,34.61369294012265,31.097009928185063,0
6.244120364994005,5.632276686847419,58.981452830370166,25.704513672241227,1
6.24428044788274,5.631951017464252,60.17839584422641,25.741371387944284,1
6.293242764339377,5.672778330907017,67.1533810165254,26.58850989486771,0
6.244055617430588,5.632256540784882,31.48283206601107,25.84802187413375,0
6.244283207625605,5.63227369672115,58.2862975048149,26.40070262928921,1
6.2440951150810315,5.63222375809618,32.03561928219944,26.114785495975536,0
6.262723219635328,5.643276753134447,29.646111879386847,32.194686227728766,0
6.244153401010563,5.632206617569744,71.56798337007879,25.696698930844498,1
6.243996261994628,5.632182683596786,64.56813262515207,26.591753336483688,1
6.244224609235288,5.632152479980885,67.15926608175678,26.21007617990828,1
6.2440747233177225,5.632236050778719,63.35368633060737,25.83086997001377,1
6.244130749251433,5.63215139539144,70.15387635799695,25.818795343495143,1
6.244098549587196,5.632109578315635,66.04254378989327,25.663457858263254,1
6.264228990649033,5.675224841353744,66.11313558925653,25.430365776400105,0
6.244035351280937,5.632187100359106,58.1334854317168,25.304819105141274,1
6.244102293378088,5.632133801967872,31.006561166129778,25.309775856488216,0
6.244048077159429,5.63213586416788,66.83276979288846,26.629761781800983,1
6.285445413951826,5.656838433524349,38.15071462646504,28.970800072123104,0
6.244034212130176,5.632331138010005,70.93499093538371,26.277843324869398,1
6.260684692487209,5.660569984693736,63.13222489775322,25.92140139796534,0
6.244100178205924,5.632309920911322,62.15128563795453,26.167299382094814,1
6.244215681860826,5.632124703255712,59.559023216695095,25.886784466612756,1
6.282535742718099,5.666880408467562,66.22518238276699,25.7460742963861,0
6.28851517630906,5.656941418195049,35.27103890843183,32.744645452579405,0
6.24431008052302,5.632141116746868,33.11077443923805,25.63492444040059,0
6.244073216291975,5.632114561831596,67.67214674459672,26.277948527786844,1
6.244010270268875,5.632138670353069,67.71757811763513,26.495298897199262,1
6.244198619639748,5.632247672888185,36.3880157091901,26.43027270923599,0
6.24430307740864,5.6321095314801495,73.16446205959654,25.218096455309354,1
6.244144848453389,5.632149887929626,66.89489316548044,25.925599476485836,1
6.244162274625016,5.632200558434454,61.90560081135581,26.364683160830815,1
6.244021374643829,5.63201282692482,28.180968746197983,26.383531899895317,0
6.244141805384267,5.632341726572523,66.39086012079397,26.246364792859048,1
6.2440264877810945,5.63208281957849,66.73739929906723,25.74382699033776,1
6.2440456558078195,5.6322799854774255,68.32135825799726,26.188844965484954,1
6.244290057002778,5.632218710095366,34.6230131592236,25.82030574931392,0
6.244246819010307,5.632141716488781,62.78465444506963,26.714670412949776,1
6.262673743563032,5.665895577885742,37.693105911222425,32.002232328769175,0
6.243997565072823,5.632170348179083,66.360881650789,26.161825455817546,1
6.273084941259674,5.66422874058263,36.51177637566411,31.86264597012194,0
6.244171955873652,5.632348715095627,63.93980380048675,25.052976591088115,1
6.283927174744916,5.66353328948359,31.640524340541468,29.566025106597728,0
6.244232289516079,5.6322169925308225,62.46986065347476,26.352973577636046,1
6.244215520486734,5.632186920165476,65.0177035259669,25.635973844359455,1
6.244149874830765,5.632103978388832,66.30306471379272,25.664205249394104,1
6.244248726527135,5.6323215814789,31.251215396545888,26.103034847845183,0
6.24417267556048,5.632043874213803,29.87280369711917,25.941622196729263,0
6.244093720617975,5.632145785611111,63.798520153346,25.573599066869793,1
6.244219221033884,5.6323355976921805,64.7410589949979,25.812860733138706,1
6.287249371178062,5.650662770359063,64.57067984220434,26.45551120301042,0
6.244180589822404,5.632041281859481,66.17692946069204,26.142320752427857,1
6.243922630835846,5.632072888185581,69.14898434947186,25.702604122625026,1
6.2676474252738466,5.657790595563466,61.07088751954773,26.280785589216425,0
6.24419979195616,5.632342824419099,59.243449671429794,25.177122224611,1
6.2441649044482,5.631868998451612,61.46439363866428,25.920916027396434,1
6.244135854226531,5.632187883047892,28.28591453929252,25.377365924657955,0
6.244356394365887,5.632173034202387,62.78653268987813,26.015660420901185,1
6.244164165697172,5.632236200293387,67.42939113122871,26.14144541809007,1
6.279724008835408,5.656007262694494,62.40215732327278,25.634406429132813,0
6.243965917574366,5.632303067139151,68.77588416391829,26.06150606062358,1
6.244004327270692,5.632314569313356,34.251293368384374,24.39061222687752,0
6.244197356313009,5.632073553711491,68.28828923376018,26.83246678812609,1
6.244157246035152,5.632247603931043,67.19959390084209,26.08794905579728,1
6.244083402930492,5.632260420339482,30.049684704231325,25.818918489071304,0
6.2882339469675745,5.660306637850339,63.943220559326456,25.54405333954662,0
6.255788264834443,5.667093575873979,64.29695597378382,25.425852364999933,0
6.244271730731793,5.632118710086392,59.96585470028933,26.985984024300006,1
6.244063856060471,5.632120308318677,67.20904051379337,25.22927884605423,1
6.244160999694588,5.632102619681889,64.3146703448141,26.958528783010383,1
6.244083971641041,5.632058605657425,62.182545263600986,25.510097537031655,1
6.24383199768565,5.632365440553746,59.36639025103775,25.425103447083767,1
6.256779300041638,5.677532136059457,37.563180857573826,32.41482167014853,0
6.2440843896618965,5.6320958818752995,62.88044937328785,25.92241386340131,1
6.244047675964135,5.632064497460021,65.50317923059835,25.555082404744184,1
6.286067845284286,5.6623655414784215,34.142819393482235,30.81883458632166,0
6.243975863929056,5.632221304123225,73.43513578346412,24.95082914901534,1
6.28133396002423,5.667595853788473,61.30403777010846,26.076451794547804,0
6.244020640411591,5.6322461577525615,71.9487712016344,26.569288891523815,1
6.243889285916281,5.632364884030771,69.29495028263105,26.06451326121605,1
6.244084766058888,5.632066894048579,64.2272492214461,26.435956547985615,1
6.244018117015071,5.6321436462364,33.67524900316285,26.488542604355587,0
6.257681290904885,5.6598928127517025,33.60835773847001,32.28576796112434,0
6.244058669878482,5.632238651212054,59.73815361446068,26.00987532155469,1
6.244147378849841,5.632288392746997,65.53595340913971,26.968586032343765,1
6.287601549621281,5.656417453053133,33.09143801539286,29.432702569757165,0
6.284562337814163,5.655492527508002,33.51665328098322,34.54496145116052,0
6.2554620351343875,5.677192559073672,64.10171037903707,25.537467622870523,0
6.260667476089258,5.675121121358096,38.85490335234222,30.651743096150074,0
6.243961537793132,5.632022340263953,33.03621066320417,25.187945639546058,0
6.266757195335661,5.661099417595791,37.62090364961769,31.39054889260891,0
6.244166383299604,5.632043682207217,28.8982258080557,27.417126940507078,0
6.25987705538371,5.642801242119773,62.45215213873633,26.13162403310933,0
6.244242686181883,5.632181568999182,64.41516195033104,25.360106725835138,1
6.256731244183119,5.659114181679036,63.702491252661055,26.032131928694625,0
6.272969274076211,5.68043159914089,62.867669894291396,26.386271874377012,0
6.2440037294947945,5.632181035327409,70.75988798321019,26.70417169441116,1
6.2441688158903235,5.632203193819076,64.29418304009283,26.704676543580366,1
6.244194223516314,5.632345161664806,69.75343417966714,26.11833672664268,1
6.254901587618911,5.667318607197802,32.39587275097686,31.39203455003015,0
6.244144527765455,5.632172445585916,60.86900895559182,25.966482621838107,1
6.244159245569992,5.632181804403616,55.047698466042156,26.688389215427307,1
6.2440916922952745,5.6320529554305345,68.49152826813885,25.305761697018898,1
6.270106924204625,5.6443769332907445,66.94869965132078,25.37249176845682,0
6.244141312953323,5.632114143301475,34.780370812904934,27.031519896254988,0
6.2440595316348935,5.632251191849671,62.946595831002774,26.09884229816916,1
6.259945199487928,5.663774841467094,36.67784563662155,31.10345599355647,0
6.244182256454781,5.632240338558985,71.24606047741757,26.202487431862757,1
6.287658582241082,5.65626786760772,68.72033350845747,26.72412835269353,0
6.24430457588715,5.63236174385918,31.244510922237467,26.06999017957186,0
6.2440682768926585,5.632176288595632,65.47249986085595,26.095325719563668,1
6.244116520212784,5.632146382225915,65.21687938191513,25.56127271157158,1
6.244061819575915,5.632392962151627,67.83946640888684,25.84195296475351,1
6.244049352953044,5.632146324456994,65.40478888243938,25.753798930341937,1
6.244144311251343,5.632131770120382,60.90835756681439,25.10437740691187,1
6.244174027021228,5.63232139216745,65.62845355857684,25.842394205503886,1
6.244059065594634,5.632106689979779,70.687357624969,25.872331051822844,1
6.244017648093031,5.6322751486431155,66.38433024602872,25.797368170984402,1
6.243924970096841,5.632362285935951,68.44083673279955,27.000009430990755,1
6.244135432143246,5.632031248225178,33.812988307355205,24.67587295780573,0
6.243992761901656,5.6322483748285475,63.90876800312651,25.109119641863288,1
6.244024550714841,5.632145293097262,59.02711699371771,25.416862611719612,1
6.243876775518222,5.6320468701228625,71.71693900656003,25.64895013744472,1
6.287652694912887,5.665833077712748,68.62057666040424,25.007493237529903,0
6.291275945475679,5.654710454520229,67.61363962102098,25.952873857342144,0
6.2441749793614765,5.632278331211189,29.62704251709219,26.520438662903715,0
6.244093379092225,5.632046493826314,30.395578844112208,24.977415256640334,0
6.244046163099998,5.632109117041405,69.39331680463634,25.904398542252522,1
6.24408630309284,5.6321336222315574,58.80754102052776,25.994469379182473,1
6.256574257347966,5.654320760205469,67.12860877371749,26.390770041346247,0
6.293926147512971,5.64304894557016,37.13219013156298,31.970852406569453,0
6.243854039133699,5.632146210454316,66.01390375965342,26.0000553090965,1
6.259815225472432,5.681061958306113,62.688640824909555,25.370610688864197,0
6.244060837923023,5.63201616034251,63.30040052548537,26.194687080700138,1
6.24402418053036,5.632155402935851,64.98772061074284,25.902618973830467,1
6.243955694981338,5.632220973661053,60.46388011185769,26.01871219495805,1
6.244009708456085,5.632129877155338,65.28721556310107,25.746419569234355,1
6.262468256655907,5.664648640125029,30.347720610115957,33.3053943300188,0
6.257631900616818,5.667848124304972,36.67733804501189,31.008973956168866,0
6.273751377386466,5.6601750393970045,34.48726189918261,33.57648596330877,0
6.244188163642498,5.6322166585736895,64.58998024246941,25.13584938347824,1
6.244067815016263,5.632056476463853,64.68646006068644,26.49284695487831,1
6.244133996837378,5.632083821480228,71.87260850651072,27.296724065260907,1
6.278945263993443,5.6560995347857,33.84292160647768,32.20687129371817,0
6.271752644950486,5.643447339112874,27.595766726728915,33.47413550777188,0
6.244105611696913,5.632129531501307,29.26532284225615,25.833593644327326,0
6.244109134372175,5.632092741269013,59.632117012915174,26.227685767238142,1
6.2851331949672105,5.667493335658724,67.12753662305728,25.799943963799468,0
6.255077381857165,5.673935920288128,41.88411980348785,32.424596623803396,0
6.24393086222585,5.632250749352239,63.561333845393854,26.135692364229342,1
6.244157922467062,5.632173155344284,30.895153614327512,25.568081523741537,0
6.257867441684016,5.680090369658307,37.62462215087247,30.315032142533934,0
6.244232081186474,5.6322653728077485,64.3477346667153,25.35749815103523,1
6.244043865045839,5.63229192751475,61.43527116091035,26.101381660633688,1
6.274949434410078,5.676356386811883,37.674776334685376,31.463607586400368,0
6.244077027780101,5.632221303886721,56.17733874574431,25.652077077437607,1
6.255844016402764,5.674097165680726,65.09979080290866,26.370095909299238,0
6.244059487231634,5.63222355004178,63.78486549955044,25.888495353325343,1
6.244105762025773,5.632038786139501,70.76430409586102,25.851922235456012,1
6.244097813508881,5.63200803881439,31.96346870101902,25.933457490520983,0
6.244137815391387,5.632125739117558,28.847747185989693,25.616080109970405,0
6.2632403888221,5.649401339769013,62.467944400510426,25.96472616956215,0
6.244204081132267,5.6323133625603505,31.055927495232112,25.999054966947384,0
6.244146497453984,5.632226044319398,31.854295739130553,26.36827978139508,0
6.260253814235128,5.6780959969772,33.48128035705192,32.872811404070674,0
6.244220194331842,5.632209284614462,28.526299933644147,26.07000726990886,0
6.287598194293418,5.655288341012162,39.33195538864021,29.14601109049925,0
6.244291172686043,5.63219103083847,71.46906866110912,25.88333752610604,1
6.244215511539279,5.632314899456148,64.61688751660894,25.682069665792792,1
6.244155817546973,5.632325942653486,60.08482788171154,26.608795223877532,1
6.244066618819861,5.632447899331713,57.198339104508264,26.37556401640725,1
6.244083114109006,5.632361577060556,65.3631180596041,25.514922477977947,1
6.244109571509267,5.632355132634241,65.7319715810056,26.539065213163894,1
6.269988955141115,5.662854754409682,64.84258861270246,26.367549818512558,0
6.244011445306843,5.632197184203379,58.27244086077341,26.264020580605028,1
6.244166573771231,5.6321679171695616,65.21538585015588,26.532357271377734,1
6.2439788348794085,5.63193435509538,69.31703656662444,26.332004349149187,1
6.244235918762021,5.632217901836805,68.64156477541684,25.733786389836755,1
6.243896302027036,5.6320613389716065,65.42010797199872,26.776819342648004,1
6.2441703797200585,5.6321380065246975,27.374580443352393,25.746520435545943,0
6.266227554445754,5.663756180319551,65.75639327104096,25.961455833436077,0
6.24421536812479,5.632161658057128,61.764137700798116,26.144290845245642,1
6.244044730527183,5.631998283681468,34.11236481817415,27.048456038221705,0
6.244068757781152,5.632227045924377,67.31630020563138,26.065242716653007,1
6.259753837586533,5.676654579542753,39.727535682616505,31.6397246579713,0
6.265449404471601,5.672760667687536,39.82608355224432,31.57990615410672,0
6.28362097775356,5.6801360466865445,68.03765108323394,26.23061243447985,0
6.244134059443921,5.632181129995878,31.36993110897087,26.032221401166492,0
6.2440034282376455,5.632271517700045,60.1337883735198,25.70088473992193,1
6.24408833683355,5.632101015217608,61.696159301555326,26.791441842923533,1
6.26432987043331,5.665979331788997,35.16045617966939,31.01206594269565,0
6.243903895718946,5.631996672249564,65.19890181282176,25.08758366498709,1
6.281020840112428,5.64522811379054,66.57966762219816,25.74656962820565,0
6.244041177974463,5.63226436059101,64.39257616934268,25.54291641166304,1
6.262764458703105,5.672468238394106,67.47213098539201,24.724748605058856,0
6.244077326877272,5.632033906309081,68.75766441062677,26.96437806692188,1
6.244003148360955,5.632167326470162,31.354033427605163,25.22431397495327,0
6.244269504099819,5.632054535176059,61.9320396247127,25.848447775912806,1
6.244213585080771,5.632338983001288,61.514959505760594,25.20243292190929,1
6.243929124981744,5.632082416426331,63.75530636774169,25.379867791363914,1
6.244190804809737,5.632181556465315,34.932270703170076,26.32899509747608,0
6.255680166468647,5.676847030601504,64.94117408789799,26.25921758704452,0
6.244172023245085,5.63230173924288,29.360118016829077,25.889563468929957,0
6.284142423860711,5.654227730759644,66.72636761210477,25.921496064380015,0
6.244048230174342,5.632306878478244,64.0879947539149,26.840127368989403,1
6.243971853531167,5.632147053928355,32.70491270442342,25.370012775382165,0
6.244043567225201,5.632118626262552,31.826845826064872,25.467485707042496,0
6.243938243339689,5.632128064094121,31.874427095688308,26.00882439248824,0
6.263337597573546,5.6810299073172565,62.37913927305159,25.887379326879362,0
6.273062909921604,5.6749693658061515,35.26544122032162,34.05682826933137,0
6.244132606376417,5.632064658684783,62.26031056908032,25.486450816071255,1
6.244110430136245,5.6321952432087405,33.78021684115309,25.41876340018728,0
6.255421061181756,5.669090501551176,66.79939062694633,26.324813501176568,0
6.2441070835303885,5.632282422505324,68.98042038470912,26.56101403506903,1
6.244393508514686,5.63234662585346,71.5437414179723,26.318902285492396,1
6.26366752805537,5.654786326737994,69.15889004383016,25.875675057651442,0
6.244092648129889,5.6321711245149215,70.11345387741964,25.34380382544367,1
6.2438910063163595,5.632246728038591,66.47969490641398,25.730182069270548,1
6.260164211837764,5.651059554139936,62.84097758752666,25.96287778327135,0
6.266728065817013,5.6730092422944844,40.984941751749595,30.856301921146272,0
6.264975791539052,5.664582726899706,28.32942798436693,31.02842630584453,0
6.244251934205583,5.632024745415062,58.01834482059814,25.266142405521606,1
6.285478657350075,5.671228161217903,63.2014238620165,26.060359933973192,0
6.244100964502093,5.632103271077581,57.946893374515035,26.244539389002497,1
6.288728031911145,5.667493774264051,65.75782851705591,25.41771203182926,0
6.244093772255859,5.632277462348579,65.66786733738218,26.662832638410862,1
6.280171337802394,5.6708093105968285,69.01418995150097,26.977978483017928,0
6.244105944591426,5.6321852746311745,65.32748992740653,25.761535539089607,1
6.283238538844055,5.648426368060109,35.34627677386564,29.91848904057914,0
6.243917631416959,5.632078537805182,35.86093195386808,26.00117596434571,0
6.244177596921022,5.632271506331545,27.56005833759944,26.198265566144332,0
6.286841073420419,5.662254999216442,66.11109796684853,25.444428068398487,0
6.244083657096137,5.632207681787373,34.268622117897955,26.623148617926155,0
6.2441658666302295,5.632132259130592,31.566114751235364,26.68833043014502,0
6.244154767815816,5.632119263037765,62.40186053413776,25.464514129872303,1
6.244127587209737,5.632075933304486,34.25092681178956,25.493602370813395,0
6.244133242711963,5.6323259195962505,68.7845830805516,26.830131342960136,1
6.244117517412813,5.632150437602497,56.60710997790467,25.50312775065182,1
6.263044083690213,5.66638731662124,62.290046284789646,25.84848043805914,0
6.243982640952109,5.6321916642429795,63.24607772773096,26.137220476176672,1
6.244046919203246,5.632156390512605,63.50313412087715,25.9120442464478,1
6.243999024770118,5.632188953173156,58.80939381048343,26.970484050035544,1
6.243884384079472,5.632293050908886,30.146144719160233,27.46185982760884,0
6.244008983084178,5.6322996504608875,34.598606413895396,25.837591814368977,0
6.244363442985394,5.632101162215118,63.93505117600432,26.421216967914585,1
6.244313359460709,5.632123124319986,28.68478572577716,27.095006306336035,0
6.244126269565722,5.6321290851685895,38.45551602850774,26.57091116693981,0
